CVE_ID;Vendor;Product;VersionStart;VersionEnd;CVSS;Summary
CVE-2026-20869;microsoft;windows_server_2022_23h2;;10.0.25398.2092;7.0;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Local Session Manager (LSM) allows an authorized attacker to elevate privileges locally.
CVE-2026-20869;microsoft;windows_server_2025;;10.0.26100.32230;7.0;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Local Session Manager (LSM) allows an authorized attacker to elevate privileges locally.
CVE-2026-20870;microsoft;windows_11_24h2;;10.0.26100.7623;7.8;Use after free in Windows Win32K - ICOMP allows an authorized attacker to elevate privileges locally.
CVE-2026-20870;microsoft;windows_11_25h2;;10.0.26200.7623;7.8;Use after free in Windows Win32K - ICOMP allows an authorized attacker to elevate privileges locally.
CVE-2026-20870;microsoft;windows_server_2025;;10.0.26100.32230;7.8;Use after free in Windows Win32K - ICOMP allows an authorized attacker to elevate privileges locally.
CVE-2026-20871;microsoft;windows_10_21h2;;10.0.19044.6809;7.8;Use after free in Desktop Windows Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-20871;microsoft;windows_10_22h2;;10.0.19045.6809;7.8;Use after free in Desktop Windows Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-20871;microsoft;windows_11_23h2;;10.0.22631.6491;7.8;Use after free in Desktop Windows Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-20871;microsoft;windows_11_24h2;;10.0.26100.7623;7.8;Use after free in Desktop Windows Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-20871;microsoft;windows_11_25h2;;10.0.26200.7623;7.8;Use after free in Desktop Windows Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-20871;microsoft;windows_server_2022;;10.0.20348.4648;7.8;Use after free in Desktop Windows Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-20871;microsoft;windows_server_2022_23h2;;10.0.25398.2092;7.8;Use after free in Desktop Windows Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-20871;microsoft;windows_server_2025;;10.0.26100.32230;7.8;Use after free in Desktop Windows Manager allows an authorized attacker to elevate privileges locally.
CVE-2026-20872;microsoft;windows_10_1607;;10.0.14393.8783;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_10_1607;;10.0.14393.8783;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_10_1809;;10.0.17763.8276;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_10_1809;;10.0.17763.8276;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_10_21h2;;10.0.19044.6809;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_10_22h2;;10.0.19045.6809;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_11_23h2;;10.0.22631.6491;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_11_24h2;;10.0.26100.7623;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_11_25h2;;10.0.26200.7623;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_server_2008;;;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_server_2008;;;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_server_2008;;;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_server_2012;;;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_server_2012;;;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_server_2016;;10.0.14393.8783;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_server_2019;;10.0.17763.8276;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_server_2022;;10.0.20348.4648;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_server_2022_23h2;;10.0.25398.2092;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20872;microsoft;windows_server_2025;;10.0.26100.32230;6.5;External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.
CVE-2026-20873;microsoft;windows_10_1809;;10.0.17763.8276;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20873;microsoft;windows_10_1809;;10.0.17763.8276;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20873;microsoft;windows_10_21h2;;10.0.19044.6809;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20873;microsoft;windows_10_22h2;;10.0.19045.6809;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20873;microsoft;windows_11_23h2;;10.0.22631.6491;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20873;microsoft;windows_11_24h2;;10.0.26100.7623;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20873;microsoft;windows_11_25h2;;10.0.26200.7623;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20873;microsoft;windows_server_2019;;10.0.17763.8276;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20873;microsoft;windows_server_2022;;10.0.20348.4648;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20873;microsoft;windows_server_2022_23h2;;10.0.25398.2092;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20873;microsoft;windows_server_2025;;10.0.26100.32230;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20874;microsoft;windows_10_1809;;10.0.17763.8276;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20874;microsoft;windows_10_1809;;10.0.17763.8276;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20874;microsoft;windows_10_21h2;;10.0.19044.6809;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20874;microsoft;windows_10_22h2;;10.0.19045.6809;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20874;microsoft;windows_11_23h2;;10.0.22631.6491;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20874;microsoft;windows_11_24h2;;10.0.26100.7623;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20874;microsoft;windows_11_25h2;;10.0.26200.7623;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20874;microsoft;windows_server_2019;;10.0.17763.8276;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20874;microsoft;windows_server_2022;;10.0.20348.4648;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
CVE-2026-20874;microsoft;windows_server_2022_23h2;;10.0.25398.2092;7.8;Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.
